Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-97.55,51.08,FISHER BRANCH (AUT),50309J6,2023-04-30,2023,04,30,,12.8,,-1.2,,5.8,,12.2,,0.0,,,,,,0.0,,,,35,,45,
-97.55,51.08,FISHER BRANCH (AUT),50309J6,2023-05-01,2023,05,01,,11.3,,-0.2,,5.6,,12.4,,0.0,,,,,,0.2,,,,34,,45,
-97.55,51.08,FISHER BRANCH (AUT),50309J6,2023-05-02,2023,05,02,,18.8,,-2.9,,8.0,,10.0,,0.0,,,,,,0.7,,,,,,,
-97.55,51.08,FISHER BRANCH (AUT),50309J6,2023-05-03,2023,05,03,,21.2,,5.3,,13.3,,4.7,,0.0,,,,,,0.0,,,,34,,47,
-97.55,51.08,FISHER BRANCH (AUT),50309J6,2023-05-04,2023,05,04,,18.8,,2.1,,10.4,,7.6,,0.0,,,,,,0.0,,,,36,,33,
-97.55,51.08,FISHER BRANCH (AUT),50309J6,2023-05-05,2023,05,05,,18.8,,6.2,,12.5,,5.5,,0.0,,,,,,0.0,,,,9,,50,
-97.55,51.08,FISHER BRANCH (AUT),50309J6,2023-05-06,2023,05,06,,20.0,,5.4,,12.7,,5.3,,0.0,,,,,,0.2,,,,6,,49,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-01,2023,04,01,,-1.2,,-15.6,,-8.4,,26.4,,0.0,,,,,,0.0,,28,,17,,40,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-02,2023,04,02,,1.9,,-6.6,,-2.3,,20.3,,0.0,,,,,,2.5,,28,,36,,50,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-03,2023,04,03,,-0.1,,-9.6,,-4.8,,22.8,,0.0,,,,,,0.6,,28,,35,,56,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-04,2023,04,04,,-3.9,,-10.2,,-7.1,,25.1,,0.0,,,,,,2.1,,30,,3,,50,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-05,2023,04,05,,-5.1,,-7.0,,-6.0,,24.0,,0.0,,,,,,2.5,,33,,33,,56,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-06,2023,04,06,,-3.2,,-15.2,,-9.2,,27.2,,0.0,,,,,,0.0,,43,,33,,41,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-07,2023,04,07,,-2.2,,-20.1,,-11.1,,29.1,,0.0,,,,,,0.3,,42,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-08,2023,04,08,,5.5,,-17.5,,-6.0,,24.0,,0.0,,,,,,0.0,,42,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-09,2023,04,09,,8.4,,-9.3,,-0.4,,18.4,,0.0,,,,,,0.0,,41,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-10,2023,04,10,,9.6,,-2.5,,3.6,,14.4,,0.0,,,,,,0.0,,37,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-11,2023,04,11,,4.5,,0.5,,2.5,,15.5,,0.0,,,,,,0.0,,29,,16,,37,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-12,2023,04,12,,7.1,,0.5,,3.8,,14.2,,0.0,,,,,,0.0,,24,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-13,2023,04,13,,6.3,,0.8,,3.6,,14.4,,0.0,,,,,,0.0,,18,,2,,40,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-14,2023,04,14,,3.3,,1.1,,2.2,,15.8,,0.0,,,,,,3.6,,11,,32,,36,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-15,2023,04,15,,1.4,,0.1,,0.8,,17.2,,0.0,,,,,,0.0,,3,,35,,51,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-16,2023,04,16,,7.4,,-0.8,,3.3,,14.7,,0.0,,,,,,0.0,,2,,34,,49,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-17,2023,04,17,,7.2,,-1.8,,2.7,,15.3,,0.0,,,,,,0.0,,2,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-18,2023,04,18,,8.5,,-1.9,,3.3,,14.7,,0.0,,,,,,0.0,,2,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-19,2023,04,19,,4.0,,-0.8,,1.6,,16.4,,0.0,,,,,,0.2,,2,,13,,64,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-20,2023,04,20,,2.4,,-0.9,,0.7,,17.3,,0.0,,,,,,6.4,,2,,3,,51,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-21,2023,04,21,,3.2,,-1.8,,0.7,,17.3,,0.0,,,,,,0.9,,8,,1,,62,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-22,2023,04,22,,4.3,,-2.8,,0.7,,17.3,,0.0,,,,,,0.0,,2,,34,,43,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-23,2023,04,23,,4.1,,-3.0,,0.5,,17.5,,0.0,,,,,,0.0,,2,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-24,2023,04,24,,4.8,,-1.0,,1.9,,16.1,,0.0,,,,,,0.0,,2,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-25,2023,04,25,,9.0,,-2.8,,3.1,,14.9,,0.0,,,,,,0.0,,2,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-26,2023,04,26,,9.1,,0.1,,4.6,,13.4,,0.0,,,,,,3.1,,2,,17,,55,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-27,2023,04,27,,12.1,,1.5,,6.8,,11.2,,0.0,,,,,,0.0,,2,,35,,42,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-28,2023,04,28,,11.3,,1.5,,6.4,,11.6,,0.0,,,,,,0.4,,2,,31,,32,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-29,2023,04,29,,11.3,,2.1,,6.7,,11.3,,0.0,,,,,,0.8,,2,,35,,54,
-97.56,49.03,GRETNA (AUT),5021220,2023-04-30,2023,04,30,,12.6,,0.5,,6.6,,11.4,,0.0,,,,,,0.0,,2,,34,,55,
-97.56,49.03,GRETNA (AUT),5021220,2023-05-01,2023,05,01,,12.0,,0.4,,6.2,,11.8,,0.0,,,,,,0.0,,,,35,,58,
-97.56,49.03,GRETNA (AUT),5021220,2023-05-02,2023,05,02,,17.3,,-0.3,,8.5,,9.5,,0.0,,,,,,0.0,,,,,,,
-97.56,49.03,GRETNA (AUT),5021220,2023-05-03,2023,05,03,,23.6,,4.5,,14.1,,3.9,,0.0,,,,,,0.2,,,,34,,44,
-97.56,49.03,GRETNA (AUT),5021220,2023-05-04,2023,05,04,,20.4,,1.9,,11.1,,6.9,,0.0,,,,,,0.0,,,,36,,42,
-97.56,49.03,GRETNA (AUT),5021220,2023-05-05,2023,05,05,,19.9,,2.4,,11.2,,6.8,,0.0,,,,,,0.0,,,,9,,43,
-97.56,49.03,GRETNA (AUT),5021220,2023-05-06,2023,05,06,,17.3,,4.2,,10.7,,7.3,,0.0,,,,,,0.0,,,,5,,39,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-01,2023,04,01,,0.0,,-16.2,,-8.1,,26.1,,0.0,,,,,,0.0,,12,,18,,41,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-02,2023,04,02,,3.9,,-5.4,,-0.8,,18.8,,0.0,,,,,,1.6,,12,,2,,41,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-03,2023,04,03,,0.2,,-8.2,,-4.0,,22.0,,0.0,,,,,,0.2,,10,,1,,51,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-04,2023,04,04,,-2.7,,-9.5,,-6.1,,24.1,,0.0,,,,,,2.2,,10,,3,,46,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-05,2023,04,05,,-5.3,,-7.9,,-6.6,,24.6,,0.0,,,,,,9.8,,15,,31,,46,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-06,2023,04,06,,-2.8,,-12.8,,-7.8,,25.8,,0.0,,,,,,0.2,,16,,32,,38,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-07,2023,04,07,,-1.4,,-13.6,,-7.5,,25.5,,0.0,,,,,,0.8,,14,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-08,2023,04,08,,9.8,,-5.3,,2.3,,15.7,,0.0,,,,,,0.3,,14,,12,,36,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-09,2023,04,09,,5.0,,-4.0,,0.5,,17.5,,0.0,,,,,,0.0,,9,,20,,39,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-10,2023,04,10,,7.2,,-1.2,,3.0,,15.0,,0.0,,,,,,0.0,,2,,19,,38,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-11,2023,04,11,,13.3,,0.3,,6.8,,11.2,,0.0,,,,,,0.3,,1,,15,,40,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-12,2023,04,12,,12.8,,0.6,,6.7,,11.3,,0.0,,,,,,0.0,,2,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-13,2023,04,13,,10.7,,1.8,,6.2,,11.8,,0.0,,,,,,0.0,,2,,4,,46,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-14,2023,04,14,,6.3,,1.5,,3.9,,14.1,,0.0,,,,,,4.9,,2,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-15,2023,04,15,,1.5,,-0.2,,0.7,,17.3,,0.0,,,,,,0.0,,2,,36,,45,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-16,2023,04,16,,8.4,,-1.1,,3.6,,14.4,,0.0,,,,,,0.0,,2,,36,,52,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-17,2023,04,17,,7.6,,-3.0,,2.3,,15.7,,0.0,,,,,,0.0,,1,,34,,34,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-18,2023,04,18,,10.5,,-3.0,,3.8,,14.2,,0.0,,,,,,0.0,,1,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-19,2023,04,19,,4.6,,-0.1,,2.2,,15.8,,0.0,,,,,,0.0,,1,,8,,53,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-20,2023,04,20,,4.4,,-1.1,,1.6,,16.4,,0.0,,,,,,4.7,,1,,4,,48,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-21,2023,04,21,,4.4,,-2.1,,1.1,,16.9,,0.0,,,,,,2.6,,5,,2,,59,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-22,2023,04,22,,4.0,,-3.5,,0.3,,17.7,,0.0,,,,,,0.2,,1,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-23,2023,04,23,,4.4,,-4.5,,0.0,,18.0,,0.0,,,,,,0.0,,1,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-24,2023,04,24,,7.2,,-2.8,,2.2,,15.8,,0.0,,,,,,0.0,,1,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-25,2023,04,25,,9.9,,-4.3,,2.8,,15.2,,0.0,,,,,,0.3,,1,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-26,2023,04,26,,8.0,,0.5,,4.3,,13.7,,0.0,,,,,,5.4,,1,,19,,65,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-27,2023,04,27,,12.1,,0.6,,6.4,,11.6,,0.0,,,,,,0.2,,1,,36,,32,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-28,2023,04,28,,11.3,,1.8,,6.5,,11.5,,0.0,,,,,,0.0,,1,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-29,2023,04,29,,12.1,,1.7,,6.9,,11.1,,0.0,,,,,,0.4,,1,,2,,48,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-04-30,2023,04,30,,12.3,,0.5,,6.4,,11.6,,0.0,,,,,,0.2,,1,,2,,58,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-05-01,2023,05,01,,11.6,,0.4,,6.0,,12.0,,0.0,,,,,,0.0,,,,36,,52,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-05-02,2023,05,02,,17.0,,-1.4,,7.8,,10.2,,0.0,,,,,,0.0,,,,,,,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-05-03,2023,05,03,,22.6,,3.8,,13.2,,4.8,,0.0,,,,,,0.0,,,,1,,45,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-05-04,2023,05,04,,20.8,,-0.1,,10.4,,7.6,,0.0,,,,,,0.8,,,,34,,35,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-05-05,2023,05,05,,19.4,,4.2,,11.8,,6.2,,0.0,,,,,,0.0,,,,7,,49,
-96.90,49.52,KLEEFELD (MAFRI),5021500,2023-05-06,2023,05,06,,17.0,,2.1,,9.6,,8.4,,0.0,,,,,,0.3,,,,6,,41,
-99.53,50.71,MCCREARY,5043158,2023-04-01,2023,04,01,,2.9,,-7.8,,-2.5,,20.5,,0.0,,,,,,0.0,,26,,15,,41,
-99.53,50.71,MCCREARY,5043158,2023-04-02,2023,04,02,,-1.5,,-9.1,,-5.3,,23.3,,0.0,,,,,,2.9,,26,,33,,43,
-99.53,50.71,MCCREARY,5043158,2023-04-03,2023,04,03,,-8.3,,-15.3,,-11.8,,29.8,,0.0,,,,,,0.0,,26,,34,,37,
-99.53,50.71,MCCREARY,5043158,2023-04-04,2023,04,04,,-4.4,,-18.6,,-11.5,,29.5,,0.0,,,,,,0.0,,26,,,,,
-99.53,50.71,MCCREARY,5043158,2023-04-05,2023,04,05,,-4.1,,-8.5,,-6.3,,24.3,,0.0,,,,,,0.0,,25,,32,,59,
-99.53,50.71,MCCREARY,5043158,2023-04-06,2023,04,06,,-0.6,,-6.8,,-3.7,,21.7,,0.0,,,,,,0.0,,25,,35,,34,
-99.53,50.71,MCCREARY,5043158,2023-04-07,2023,04,07,,0.1,,-12.1,,-6.0,,24.0,,0.0,,,,,,0.0,,25,,15,,37,
-99.53,50.71,MCCREARY,5043158,2023-04-08,2023,04,08,,4.3,,-6.9,,-1.3,,19.3,,0.0,,,,,,0.0,,25,,15,,37,
-99.53,50.71,MCCREARY,5043158,2023-04-09,2023,04,09,,15.5,,-3.4,,6.1,,11.9,,0.0,,,,,,0.0,,21,,25,,43,
-99.53,50.71,MCCREARY,5043158,2023-04-10,2023,04,10,,16.6,,6.0,,11.3,,6.7,,0.0,,,,,,0.0,,14,,24,,53,
-99.53,50.71,MCCREARY,5043158,2023-04-11,2023,04,11,,15.1,,1.7,,8.4,,9.6,,0.0,,,,,,0.0,,2,,14,,39,
-99.53,50.71,MCCREARY,5043158,2023-04-12,2023,04,12,,14.4,,2.9,,8.6,,9.4,,0.0,,,,,,0.0,,1,,26,,69,
-99.53,50.71,MCCREARY,5043158,2023-04-13,2023,04,13,,7.5,,-1.0,,3.3,,14.7,,0.0,,,,,,0.0,,1,,4,,37,
-99.53,50.71,MCCREARY,5043158,2023-04-14,2023,04,14,,3.7,,0.5,,2.1,,15.9,,0.0,,,,,,3.1,,1,,2,,37,
-99.53,50.71,MCCREARY,5043158,2023-04-15,2023,04,15,,6.5,,-0.9,,2.8,,15.2,,0.0,,,,,,0.0,,1,,33,,39,
-99.53,50.71,MCCREARY,5043158,2023-04-16,2023,04,16,,11.0,,-5.0,,3.0,,15.0,,0.0,,,,,,0.0,,1,,,,,
-99.53,50.71,MCCREARY,5043158,2023-04-17,2023,04,17,,9.5,,-6.7,,1.4,,16.6,,0.0,,,,,,0.0,,1,,,,,
-99.53,50.71,MCCREARY,5043158,2023-04-18,2023,04,18,,5.9,,-5.1,,0.4,,17.6,,0.0,,,,,,8.4,,1,,12,,31,
-99.53,50.71,MCCREARY,5043158,2023-04-19,2023,04,19,,-0.1,,-2.4,,-1.2,,19.2,,0.0,,,,,,5.3,,12,,8,,38,
-99.53,50.71,MCCREARY,5043158,2023-04-20,2023,04,20,,1.2,,-1.7,,-0.2,,18.2,,0.0,,,,,,6.1,,13,,3,,53,
-99.53,50.71,MCCREARY,5043158,2023-04-21,2023,04,21,,2.2,,-2.9,,-0.3,,18.3,,0.0,,,,,,0.0,,12,,32,,53,
-99.53,50.71,MCCREARY,5043158,2023-04-22,2023,04,22,,4.3,,-5.2,,-0.5,,18.5,,0.0,,,,,,0.0,,14,,36,,37,
-99.53,50.71,MCCREARY,5043158,2023-04-23,2023,04,23,,3.8,,-6.1,,-1.2,,19.2,,0.0,,,,,,0.0,,11,,,,,
-99.53,50.71,MCCREARY,5043158,2023-04-24,2023,04,24,,6.4,,-7.5,,-0.5,,18.5,,0.0,,,,,,0.0,,8,,,,,
-99.53,50.71,MCCREARY,5043158,2023-04-25,2023,04,25,,10.0,,-6.4,,1.8,,16.2,,0.0,,,,,,0.0,,3,,,,,
-99.53,50.71,MCCREARY,5043158,2023-04-26,2023,04,26,,13.7,,-0.7,,6.5,,11.5,,0.0,,,,,,1.5,,1,,15,,33,
-99.53,50.71,MCCREARY,5043158,2023-04-27,2023,04,27,,8.3,,-1.9,,3.2,,14.8,,0.0,,,,,,0.0,,1,,34,,34,
-99.53,50.71,MCCREARY,5043158,2023-04-28,2023,04,28,,11.3,,1.1,,6.2,,11.8,,0.0,,,,,,0.0,,1,,,,,
-99.53,50.71,MCCREARY,5043158,2023-04-29,2023,04,29,,6.8,,2.9,,4.9,,13.1,,0.0,,,,,,3.5,,1,,25,,44,
-99.53,50.71,MCCREARY,5043158,2023-04-30,2023,04,30,,12.2,,1.9,,7.0,,11.0,,0.0,,,,,,0.0,,1,,36,,38,
-99.53,50.71,MCCREARY,5043158,2023-05-01,2023,05,01,,11.3,,1.5,,6.4,,11.6,,0.0,,,,,,0.0,,,,1,,41,
-99.53,50.71,MCCREARY,5043158,2023-05-02,2023,05,02,,21.9,,-3.2,,9.4,,8.6,,0.0,,,,,,0.0,,,,25,,41,
-99.53,50.71,MCCREARY,5043158,2023-05-03,2023,05,03,,21.3,,5.9,,13.6,,4.4,,0.0,,,,,,0.0,,,,24,,46,
-99.53,50.71,MCCREARY,5043158,2023-05-04,2023,05,04,,17.6,,4.1,,10.8,,7.2,,0.0,,,,,,0.0,,,,4,,32,
-99.53,50.71,MCCREARY,5043158,2023-05-05,2023,05,05,,17.3,,1.7,,9.5,,8.5,,0.0,,,,,,0.0,,,,11,,36,
-99.53,50.71,MCCREARY,5043158,2023-05-06,2023,05,06,,17.5,,5.1,,11.3,,6.7,,0.0,,,,,,0.0,,,,9,,37,
-100.99,49.28,MELITA,501A7AR,2023-04-01,2023,04,01,,0.5,,-15.7,,-7.6,,25.6,,0.0,,,,,,0.0,,5,,18,,44,
-100.99,49.28,MELITA,501A7AR,2023-04-02,2023,04,02,,-0.4,,-7.2,,-3.8,,21.8,,0.0,,,,,,11.9,,5,,35,,41,
-100.99,49.28,MELITA,501A7AR,2023-04-03,2023,04,03,,-7.2,,-18.4,,-12.8,,30.8,,0.0,,,,,,0.5,,18,,36,,36,
-100.99,49.28,MELITA,501A7AR,2023-04-04,2023,04,04,,-6.3,,-14.0,,-10.1,,28.1,,0.0,,,,,,0.1,,18,,1,,36,
-100.99,49.28,MELITA,501A7AR,2023-04-05,2023,04,05,,-4.7,,-9.9,,-7.3,,25.3,,0.0,,,,,,0.0,,17,,33,,58,
-100.99,49.28,MELITA,501A7AR,2023-04-06,2023,04,06,,-2.1,,-15.4,,-8.8,,26.8,,0.0,,,,,,0.0,,16,,,,,
-100.99,49.28,MELITA,501A7AR,2023-04-07,2023,04,07,,-1.5,,-21.5,,-11.5,,29.5,,0.0,,,,,,0.0,,15,,,,,
-100.99,49.28,MELITA,501A7AR,2023-04-08,2023,04,08,,2.1,,-6.2,,-2.1,,20.1,,0.0,,,,,,0.0,,16,,16,,39,
-100.99,49.28,MELITA,501A7AR,2023-04-09,2023,04,09,,6.5,,-5.9,,0.3,,17.7,,0.0,,,,,,0.0,,16,,25,,34,
-100.99,49.28,MELITA,501A7AR,2023-04-10,2023,04,10,,9.0,,-0.8,,4.1,,13.9,,0.0,,,,,,0.0,,9,,16,,36,
-100.99,49.28,MELITA,501A7AR,2023-04-11,2023,04,11,,10.4,,-0.3,,5.1,,12.9,,0.0,,,,,,0.0,,5,,18,,38,
-100.99,49.28,MELITA,501A7AR,2023-04-12,2023,04,12,,7.4,,0.5,,4.0,,14.0,,0.0,,,,,,0.0,,7,,,,,
-100.99,49.28,MELITA,501A7AR,2023-04-13,2023,04,13,,6.0,,0.8,,3.4,,14.6,,0.0,,,,,,0.0,,6,,2,,44,
-100.99,49.28,MELITA,501A7AR,2023-04-14,2023,04,14,,5.0,,0.4,,2.7,,15.3,,0.0,,,,,,0.1,,6,,36,,35,
-100.99,49.28,MELITA,501A7AR,2023-04-15,2023,04,15,,8.9,,-2.3,,3.3,,14.7,,0.0,,,,,,0.0,,5,,3,,44,
-100.99,49.28,MELITA,501A7AR,2023-04-16,2023,04,16,,12.2,,-4.3,,4.0,,14.0,,0.0,,,,,,0.0,,5,,,,,
-100.99,49.28,MELITA,501A7AR,2023-04-17,2023,04,17,,11.6,,-5.0,,3.3,,14.7,,0.0,,,,,,0.0,,5,,10,,40,
-100.99,49.28,MELITA,501A7AR,2023-04-18,2023,04,18,,9.1,,-1.2,,3.9,,14.1,,0.0,,,,,,0.0,,5,,9,,53,
-100.99,49.28,MELITA,501A7AR,2023-04-19,2023,04,19,,1.6,,-0.6,,0.5,,17.5,,0.0,,,,,,7.4,,4,,7,,68,
-100.99,49.28,MELITA,501A7AR,2023-04-20,2023,04,20,,0.8,,-2.1,,-0.7,,18.7,,0.0,,,,,,7.3,,4,,6,,42,
-100.99,49.28,MELITA,501A7AR,2023-04-21,2023,04,21,,1.6,,-3.5,,-1.0,,19.0,,0.0,,,,,,0.0,,7,,4,,51,
-100.99,49.28,MELITA,501A7AR,2023-04-22,2023,04,22,,4.1,,-5.5,,-0.7,,18.7,,0.0,,,,,,0.0,,4,,32,,31,
-100.99,49.28,MELITA,501A7AR,2023-04-23,2023,04,23,,7.0,,-3.9,,1.6,,16.4,,0.0,,,,,,0.0,,4,,,,,
-100.99,49.28,MELITA,501A7AR,2023-04-24,2023,04,24,,9.0,,-5.0,,2.0,,16.0,,0.0,,,,,,0.0,,4,,9,,32,
-100.99,49.28,MELITA,501A7AR,2023-04-25,2023,04,25,,11.3,,-5.8,,2.7,,15.3,,0.0,,,,,,0.0,,4,,18,,37,
-100.99,49.28,MELITA,501A7AR,2023-04-26,2023,04,26,,15.0,,2.2,,8.6,,9.4,,0.0,,,,,,0.0,,4,,17,,49,
-100.99,49.28,MELITA,501A7AR,2023-04-27,2023,04,27,,14.2,,2.8,,8.5,,9.5,,0.0,,,,,,1.1,,4,,2,,37,
-100.99,49.28,MELITA,501A7AR,2023-04-28,2023,04,28,,12.0,,-1.1,,5.5,,12.5,,0.0,,,,,,0.4,,3,,,,,
-100.99,49.28,MELITA,501A7AR,2023-04-29,2023,04,29,,13.5,,-0.9,,6.3,,11.7,,0.0,,,,,,0.3,,3,,34,,56,
-100.99,49.28,MELITA,501A7AR,2023-04-30,2023,04,30,,13.9,,-1.6,,6.2,,11.8,,0.0,,,,,,0.0,,3,,34,,31,
-100.99,49.28,MELITA,501A7AR,2023-05-01,2023,05,01,,13.8,,-3.0,,5.4,,12.6,,0.0,,,,,,0.0,,,,1,,34,
