Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-101.36,51.18,ROBLIN,5012469,2023-05-05,2023,05,05,,15.9,,3.4,,9.7,,8.3,,0.0,,,,,,0.0,,,,9,,51,
-101.36,51.18,ROBLIN,5012469,2023-05-06,2023,05,06,,16.6,,4.4,,10.5,,7.5,,0.0,,,,,,0.0,,,,8,,53,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-01,2023,04,01,,-0.8,,-12.7,,-6.8,,24.8,,0.0,,,,,,0.0,,18,,18,,38,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-02,2023,04,02,,-2.4,,-10.9,,-6.7,,24.7,,0.0,,,,,,0.4,,18,,2,,52,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-03,2023,04,03,,-5.8,,-16.0,,-10.9,,28.9,,0.0,,,,,,0.0,,18,,1,,39,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-04,2023,04,04,,-4.4,,-18.6,,-11.5,,29.5,,0.0,,,,,,0.0,,18,,1,,34,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-05,2023,04,05,,-3.4,,-10.3,,-6.8,,24.8,,0.0,,,,,,0.0,,16,,36,,51,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-06,2023,04,06,,-1.2,,-14.1,,-7.7,,25.7,,0.0,,,,,,0.0,,15,,,,,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-07,2023,04,07,,-1.7,,-18.7,,-10.2,,28.2,,0.0,,,,,,0.0,,14,,13,,33,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-08,2023,04,08,,2.9,,-7.9,,-2.5,,20.5,,0.0,,,,,,0.0,,15,,15,,39,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-09,2023,04,09,,7.5,,-5.6,,0.9,,17.1,,0.0,,,,,,0.0,,9,,,,,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-10,2023,04,10,,10.5,,-2.8,,3.9,,14.1,,0.0,,,,,,0.0,,,,29,,34,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-11,2023,04,11,,12.8,,-1.5,,5.7,,12.3,,0.0,,,,,,0.0,,,,12,,41,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-12,2023,04,12,,6.5,,-0.5,,3.0,,15.0,,0.0,,,,,,0.0,,0,,30,,52,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-13,2023,04,13,,6.6,,-2.3,,2.2,,15.8,,0.0,,,,,,0.0,,0,,2,,41,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-14,2023,04,14,,3.5,,0.0,,1.7,,16.3,,0.0,,,,,,0.0,,0,,1,,44,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-15,2023,04,15,,7.4,,-4.3,,1.6,,16.4,,0.0,,,,,,0.0,,0,,35,,44,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-16,2023,04,16,,11.3,,-5.7,,2.8,,15.2,,0.0,,,,,,0.0,,0,,,,,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-17,2023,04,17,,9.6,,-4.8,,2.4,,15.6,,0.0,,,,,,0.0,,,,14,,33,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-18,2023,04,18,,5.1,,-3.1,,1.0,,17.0,,0.0,,,,,,1.0,,0,,5,,55,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-19,2023,04,19,,-0.4,,-3.3,,-1.8,,19.8,,0.0,,,,,,2.5,,6,,6,,60,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-20,2023,04,20,,-0.6,,-3.0,,-1.8,,19.8,,0.0,,,,,,1.4,,11,,3,,57,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-21,2023,04,21,,1.5,,-5.1,,-1.8,,19.8,,0.0,,,,,,0.0,,7,,35,,55,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-22,2023,04,22,,4.9,,-10.4,,-2.7,,20.7,,0.0,,,,,,0.0,,2,,28,,35,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-23,2023,04,23,,5.3,,-7.2,,-0.9,,18.9,,0.0,,,,,,0.0,,,,,,,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-24,2023,04,24,,6.1,,-7.1,,-0.5,,18.5,,0.0,,,,,,0.0,,,,,,,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-25,2023,04,25,,8.5,,-5.5,,1.5,,16.5,,0.0,,,,,,0.0,,,,15,,35,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-26,2023,04,26,,12.9,,0.1,,6.5,,11.5,,0.0,,,,,,3.2,,0,,29,,47,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-27,2023,04,27,,10.3,,-2.9,,3.7,,14.3,,0.0,,,,,,0.0,,0,,36,,42,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-28,2023,04,28,,10.1,,-3.8,,3.2,,14.8,,0.0,,,,,,0.0,,0,,,,,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-29,2023,04,29,,10.0,,-1.7,,4.2,,13.8,,0.0,,,,,,0.0,,0,,32,,54,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-04-30,2023,04,30,,11.9,,-4.1,,3.9,,14.1,,0.0,,,,,,0.0,,0,,35,,40,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-05-01,2023,05,01,,11.8,,-4.2,,3.8,,14.2,,0.0,,,,,,0.0,,,,2,,45,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-05-02,2023,05,02,,20.2,,-4.1,,8.1,,9.9,,0.0,,,,,,0.0,,,,21,,34,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-05-03,2023,05,03,,22.0,,2.4,,12.2,,5.8,,0.0,,,,,,0.0,,,,3,,39,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-05-04,2023,05,04,,18.8,,2.9,,10.8,,7.2,,0.0,,,,,,0.0,,,,3,,33,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-05-05,2023,05,05,,16.2,,1.9,,9.1,,8.9,,0.0,,,,,,0.0,,,,8,,48,
-100.60,50.45,SHOAL LAKE CS,5012654,2023-05-06,2023,05,06,,16.5,,2.0,,9.2,,8.8,,0.0,,,,,,0.0,,,,8,,55,
-95.60,49.02,SPRAGUE,5022759,2023-04-01,2023,04,01,,2.1,,-17.6,,-7.8,,25.8,,0.0,,,,,,0.0,,54,,,,,
-95.60,49.02,SPRAGUE,5022759,2023-04-02,2023,04,02,,6.0,,-4.6,,0.7,,17.3,,0.0,,,,,,2.6,,54,,,,,
-95.60,49.02,SPRAGUE,5022759,2023-04-03,2023,04,03,,0.6,,-5.4,,-2.4,,20.4,,0.0,,,,,,1.6,,53,,4,,33,
-95.60,49.02,SPRAGUE,5022759,2023-04-04,2023,04,04,,-3.8,,-7.0,,-5.4,,23.4,,0.0,,,,,,4.9,,55,,3,,42,
-95.60,49.02,SPRAGUE,5022759,2023-04-05,2023,04,05,,-4.4,,-8.6,,-6.5,,24.5,,0.0,,,,,,6.2,,76,,4,,37,
-95.60,49.02,SPRAGUE,5022759,2023-04-06,2023,04,06,,-1.5,,-13.4,,-7.5,,25.5,,0.0,,,,,,0.0,,72,,31,,37,
-95.60,49.02,SPRAGUE,5022759,2023-04-07,2023,04,07,,3.0,,-22.1,,-9.5,,27.5,,0.0,,,,,,0.0,,68,,,,,
-95.60,49.02,SPRAGUE,5022759,2023-04-08,2023,04,08,,9.3,,-15.3,,-3.0,,21.0,,0.0,,,,,,0.0,,64,,8,,32,
-95.60,49.02,SPRAGUE,5022759,2023-04-09,2023,04,09,,11.3,,-0.1,,5.6,,12.4,,0.0,,,,,,0.0,,58,,23,,36,
-95.60,49.02,SPRAGUE,5022759,2023-04-10,2023,04,10,,12.0,,-2.2,,4.9,,13.1,,0.0,,,,,,0.0,,48,,22,,33,
-95.60,49.02,SPRAGUE,5022759,2023-04-11,2023,04,11,,15.4,,-1.3,,7.0,,11.0,,0.0,,,,,,0.0,,38,,19,,31,
-95.60,49.02,SPRAGUE,5022759,2023-04-12,2023,04,12,,16.6,,-0.2,,8.2,,9.8,,0.0,,,,,,0.0,,31,,34,,32,
-95.60,49.02,SPRAGUE,5022759,2023-04-13,2023,04,13,,6.7,,1.2,,4.0,,14.0,,0.0,,,,,,0.0,,21,,8,,55,
-95.60,49.02,SPRAGUE,5022759,2023-04-14,2023,04,14,,5.5,,1.9,,3.7,,14.3,,0.0,,,,,,5.4,,12,,9,,46,
-95.60,49.02,SPRAGUE,5022759,2023-04-15,2023,04,15,,2.3,,-1.7,,0.3,,17.7,,0.0,,,,,,0.0,,6,,34,,40,
-95.60,49.02,SPRAGUE,5022759,2023-04-16,2023,04,16,,8.1,,-1.9,,3.1,,14.9,,0.0,,,,,,0.0,,2,,34,,54,
-95.60,49.02,SPRAGUE,5022759,2023-04-17,2023,04,17,,8.1,,-3.2,,2.5,,15.5,,0.0,,,,,,0.0,,,,35,,48,
-95.60,49.02,SPRAGUE,5022759,2023-04-18,2023,04,18,,7.1,,-5.2,,0.9,,17.1,,0.0,,,,,,0.0,,,,7,,37,
-95.60,49.02,SPRAGUE,5022759,2023-04-19,2023,04,19,,4.2,,-0.8,,1.7,,16.3,,0.0,,,,,,0.6,,,,8,,55,
-95.60,49.02,SPRAGUE,5022759,2023-04-20,2023,04,20,,3.4,,-1.9,,0.7,,17.3,,0.0,,,,,,5.3,,,,9,,48,
-95.60,49.02,SPRAGUE,5022759,2023-04-21,2023,04,21,,0.0,,-3.7,,-1.9,,19.9,,0.0,,,,,,0.6,,3,,2,,52,
-95.60,49.02,SPRAGUE,5022759,2023-04-22,2023,04,22,,3.8,,-7.2,,-1.7,,19.7,,0.0,,,,,,0.0,,2,,31,,33,
-95.60,49.02,SPRAGUE,5022759,2023-04-23,2023,04,23,,3.3,,-5.2,,-0.9,,18.9,,0.0,,,,,,0.0,,,,,,,
-95.60,49.02,SPRAGUE,5022759,2023-04-24,2023,04,24,,6.0,,-3.5,,1.3,,16.7,,0.0,,,,,,0.0,,,,,,,
-95.60,49.02,SPRAGUE,5022759,2023-04-25,2023,04,25,,8.5,,-4.7,,1.9,,16.1,,0.0,,,,,,0.0,,,,,,,
-95.60,49.02,SPRAGUE,5022759,2023-04-26,2023,04,26,,9.1,,-3.7,,2.7,,15.3,,0.0,,,,,,6.4,,,,19,,42,
-95.60,49.02,SPRAGUE,5022759,2023-04-27,2023,04,27,,9.7,,-0.3,,4.7,,13.3,,0.0,,,,,,0.0,,,,35,,32,
-95.60,49.02,SPRAGUE,5022759,2023-04-28,2023,04,28,,10.4,,-1.2,,4.6,,13.4,,0.0,,,,,,0.0,,,,,,,
-95.60,49.02,SPRAGUE,5022759,2023-04-29,2023,04,29,,11.7,,0.5,,6.1,,11.9,,0.0,,,,,,0.0,,,,4,,40,
-95.60,49.02,SPRAGUE,5022759,2023-04-30,2023,04,30,,12.8,,0.6,,6.7,,11.3,,0.0,,,,,,0.0,,,,2,,61,
-95.60,49.02,SPRAGUE,5022759,2023-05-01,2023,05,01,,12.5,,0.9,,6.7,,11.3,,0.0,,,,,,0.0,,,,34,,54,
-95.60,49.02,SPRAGUE,5022759,2023-05-02,2023,05,02,,15.7,,-0.8,,7.4,,10.6,,0.0,,,,,,0.0,,,,34,,39,
-95.60,49.02,SPRAGUE,5022759,2023-05-03,2023,05,03,,23.2,,0.2,,11.7,,6.3,,0.0,,,,,,0.0,,,,32,,48,
-95.60,49.02,SPRAGUE,5022759,2023-05-04,2023,05,04,,18.1,,3.6,,10.8,,7.2,,0.0,,,,,,0.0,,,,8,,36,
-95.60,49.02,SPRAGUE,5022759,2023-05-05,2023,05,05,,17.6,,6.0,,11.8,,6.2,,0.0,,,,,,0.0,,,,8,,51,
-95.60,49.02,SPRAGUE,5022759,2023-05-06,2023,05,06,,14.7,,5.6,,10.1,,7.9,,0.0,,,,,,0.0,,,,7,,44,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-01,2023,04,01,,1.9,,-14.5,,-6.3,,24.3,,0.0,,,,,,0.0,,41,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-02,2023,04,02,,-3.8,,-13.0,,-8.4,,26.4,,0.0,,,,,,0.0,,41,,3,,57,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-03,2023,04,03,,-9.0,,-19.0,,-14.0,,32.0,,0.0,,,,,,0.0,,40,,5,,32,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-04,2023,04,04,,-4.7,,-21.9,,-13.3,,31.3,,0.0,,,,,,0.0,,40,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-05,2023,04,05,,-2.1,,-17.2,,-9.7,,27.7,,0.0,,,,,,0.0,,40,,2,,42,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-06,2023,04,06,,1.1,,-14.1,,-6.5,,24.5,,0.0,,,,,,0.0,,40,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-07,2023,04,07,,0.8,,-17.5,,-8.3,,26.3,,0.0,,,,,,0.0,,40,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-08,2023,04,08,,7.6,,-12.9,,-2.6,,20.6,,0.0,,,,,,0.0,,39,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-09,2023,04,09,,5.8,,-2.4,,1.7,,16.3,,0.0,,,,,,0.0,,35,,22,,48,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-10,2023,04,10,,7.6,,-2.0,,2.8,,15.2,,0.0,,,,,,0.0,,27,,22,,42,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-11,2023,04,11,,9.8,,0.7,,5.2,,12.8,,0.0,,,,,,0.2,,13,,2,,36,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-12,2023,04,12,,10.5,,0.5,,5.5,,12.5,,0.0,,,,,,0.0,,,,24,,42,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-13,2023,04,13,,10.3,,-0.8,,4.8,,13.2,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-14,2023,04,14,,6.7,,0.6,,3.7,,14.3,,0.0,,,,,,6.4,,,,3,,39,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-15,2023,04,15,,8.8,,-3.4,,2.7,,15.3,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-16,2023,04,16,,13.6,,-3.0,,5.3,,12.7,,0.0,,,,,,0.0,,,,27,,34,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-17,2023,04,17,,10.2,,-3.0,,3.6,,14.4,,0.0,,,,,,0.0,,,,7,,37,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-18,2023,04,18,,4.8,,-2.0,,1.4,,16.6,,0.0,,,,,,0.0,,,,6,,38,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-19,2023,04,19,,0.0,,-3.6,,-1.8,,19.8,,0.0,,,,,,6.5,,,,4,,52,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-20,2023,04,20,,0.0,,-3.1,,-1.6,,19.6,,0.0,,,,,,2.2,,2,,3,,51,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-21,2023,04,21,,3.7,,-3.5,,0.1,,17.9,,0.0,,,,,,0.0,,6,,2,,48,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-22,2023,04,22,,6.6,,-9.4,,-1.4,,19.4,,0.0,,,,,,0.0,,2,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-23,2023,04,23,,5.7,,-7.4,,-0.9,,18.9,,0.0,,,,,,0.0,,,,4,,31,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-24,2023,04,24,,8.6,,-6.9,,0.8,,17.2,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-25,2023,04,25,,11.7,,-3.8,,4.0,,14.0,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-26,2023,04,26,,11.9,,0.2,,6.0,,12.0,,0.0,,,,,,18.5,,,,26,,46,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-27,2023,04,27,,6.5,,-1.2,,2.7,,15.3,,0.0,,,,,,0.0,,,,4,,34,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-28,2023,04,28,,11.2,,-2.7,,4.3,,13.7,,0.0,,,,,,0.6,,,,24,,32,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-29,2023,04,29,,10.4,,1.7,,6.0,,12.0,,0.0,,,,,,2.1,,,,35,,53,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-30,2023,04,30,,12.4,,-2.3,,5.0,,13.0,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-01,2023,05,01,,14.0,,-4.5,,4.8,,13.2,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-02,2023,05,02,,23.3,,-2.2,,10.6,,7.4,,0.0,,,,,,0.0,,,,22,,41,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-03,2023,05,03,,22.7,,3.4,,13.1,,4.9,,0.0,,,,,,0.0,,,,6,,45,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-04,2023,05,04,,18.8,,1.5,,10.2,,7.8,,0.0,,,,,,0.0,,,,7,,43,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-05,2023,05,05,,17.0,,2.7,,9.8,,8.2,,0.0,,,,,,0.0,,,,7,,38,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-06,2023,05,06,,16.9,,3.5,,10.2,,7.8,,0.0,,,,,,0.0,,,,6,,41,
-101.09,53.97,THE PAS A,5052882,2023-04-01,2023,04,01,,-1.8,,-8.3,,-5.1,,23.1,,0.0,,,,,,0.0,,,,7,,48,
-101.09,53.97,THE PAS A,5052882,2023-04-02,2023,04,02,,-6.8,,-14.6,,-10.7,,28.7,,0.0,,,,,,0.0,,,,5,,52,
-101.09,53.97,THE PAS A,5052882,2023-04-03,2023,04,03,,-8.9,,-22.9,,-15.9,,33.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-04,2023,04,04,,-4.0,,-24.0,,-14.0,,32.0,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-05,2023,04,05,,0.5,,-19.0,,-9.3,,27.3,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-06,2023,04,06,,0.3,,-15.3,,-7.5,,25.5,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-07,2023,04,07,,2.6,,-14.1,,-5.8,,23.8,,0.0,,,,,,0.0,,,,15,,37,
-101.09,53.97,THE PAS A,5052882,2023-04-08,2023,04,08,,6.5,,-9.9,,-1.7,,19.7,,0.0,,,,,,0.0,,,,14,,48,
-101.09,53.97,THE PAS A,5052882,2023-04-09,2023,04,09,,12.2,,-2.0,,5.1,,12.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-10,2023,04,10,,12.7,,-1.6,,5.6,,12.4,,0.0,,,,,,0.0,,,,25,,50,
-101.09,53.97,THE PAS A,5052882,2023-04-11,2023,04,11,,8.4,,2.2,,5.3,,12.7,,0.0,,,,,,0.0,,,,5,,35,
-101.09,53.97,THE PAS A,5052882,2023-04-12,2023,04,12,,8.2,,-3.7,,2.3,,15.7,,0.0,,,,,,0.0,,,,27,,46,
-101.09,53.97,THE PAS A,5052882,2023-04-13,2023,04,13,,10.2,,-2.7,,3.8,,14.2,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-14,2023,04,14,,9.4,,0.8,,5.1,,12.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-15,2023,04,15,,8.4,,-0.9,,3.8,,14.2,,0.0,,,,,,0.0,,,,12,,33,
-101.09,53.97,THE PAS A,5052882,2023-04-16,2023,04,16,,9.1,,-1.6,,3.8,,14.2,,0.0,,,,,,0.0,,,,14,,39,
-101.09,53.97,THE PAS A,5052882,2023-04-17,2023,04,17,,6.9,,-1.7,,2.6,,15.4,,0.0,,,,,,0.0,,,,10,,39,
-101.09,53.97,THE PAS A,5052882,2023-04-18,2023,04,18,,1.8,,-3.9,,-1.1,,19.1,,0.0,,,,,,0.0,,,,10,,42,
-101.09,53.97,THE PAS A,5052882,2023-04-19,2023,04,19,,1.6,,-3.7,,-1.1,,19.1,,0.0,,,,,,0.0,,,,5,,42,
-101.09,53.97,THE PAS A,5052882,2023-04-20,2023,04,20,,3.0,,-4.2,,-0.6,,18.6,,0.0,,,,,,0.0,,,,5,,41,
-101.09,53.97,THE PAS A,5052882,2023-04-21,2023,04,21,,6.2,,-3.2,,1.5,,16.5,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-22,2023,04,22,,7.7,,-4.4,,1.7,,16.3,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-23,2023,04,23,,6.7,,-5.8,,0.5,,17.5,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-24,2023,04,24,,6.8,,-5.3,,0.8,,17.2,,0.0,,,,,,0.0,,,,13,,33,
-101.09,53.97,THE PAS A,5052882,2023-04-25,2023,04,25,,7.6,,-3.5,,2.1,,15.9,,0.0,,,,,,0.0,,,,13,,52,
-101.09,53.97,THE PAS A,5052882,2023-04-26,2023,04,26,,4.5,,0.2,,2.4,,15.6,,0.0,,,,,,11.9,,,,13,,45,
-101.09,53.97,THE PAS A,5052882,2023-04-27,2023,04,27,,9.8,,-0.2,,4.8,,13.2,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-28,2023,04,28,,10.9,,-2.3,,4.3,,13.7,,0.0,,,,,,0.4,,,,22,,41,
-101.09,53.97,THE PAS A,5052882,2023-04-29,2023,04,29,,7.5,,1.1,,4.3,,13.7,,0.0,,,,,,0.0,,,,31,,35,
-101.09,53.97,THE PAS A,5052882,2023-04-30,2023,04,30,,10.8,,-1.4,,4.7,,13.3,,0.0,,,,,,0.0,,,,35,,32,
-101.09,53.97,THE PAS A,5052882,2023-05-01,2023,05,01,,14.4,,-4.3,,5.1,,12.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-05-02,2023,05,02,,23.9,,1.5,,12.7,,5.3,,0.0,,,,,,0.0,,,,31,,46,
-101.09,53.97,THE PAS A,5052882,2023-05-03,2023,05,03,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-05-04,2023,05,04,,16.9,,0.9,,8.9,,9.1,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-05-05,2023,05,05,,16.6,,3.2,,9.9,,8.1,,0.0,,,,,,0.0,,,,10,,42,
-101.09,53.97,THE PAS A,5052882,2023-05-06,2023,05,06,,17.7,,6.3,,12.0,,6.0,,0.0,,,,,,0.0,,,,9,,42,
